time (ms), rpm, mA, V
2267, 20949, 685, 8.31,
2278, 20979, 685, 8.31,
2289, 20979, 685, 8.31,
2300, 21008, 686, 8.31,
2312, 21067, 679, 8.31,
2323, 21008, 670, 8.31,
2334, 21037, 681, 8.31,
2345, 21008, 675, 8.31,
2356, 21037, 685, 8.31,
2367, 21037, 669, 8.31,
2379, 21067, 664, 8.31,
2390, 21126, 668, 8.31,
2401, 21067, 675, 8.31,
2413, 21097, 661, 8.31,
2424, 21097, 661, 8.31,
2435, 21097, 668, 8.31,
2447, 21126, 666, 8.31,
2458, 21126, 658, 8.31,
2469, 21156, 666, 8.31,
2481, 21126, 658, 8.31,
2492, 21156, 669, 8.31,
2503, 21156, 659, 8.31,
2514, 21156, 663, 8.31,
2525, 21186, 658, 8.31,
2536, 21246, 655, 8.31,
2548, 21216, 666, 8.31,
2560, 21186, 653, 8.31,
2571, 21156, 660, 8.31,
2582, 21216, 649, 8.31,
2593, 21276, 654, 8.31,
2604, 21246, 651, 8.31,
2616, 21216, 654, 8.31,
2627, 21216, 646, 8.31,
2638, 21216, 654, 8.31,
2650, 21246, 666, 8.31,
2661, 21246, 663, 8.31,
2672, 21276, 665, 8.31,
2683, 21276, 654, 8.31,
2694, 21276, 660, 8.31,
2705, 21216, 660, 8.31,
2716, 20833, 673, 8.31,
2727, 20270, 724, 8.31,
2738, 19762, 771, 8.31,
2750, 18726, 970, 8.30,
2761, 15873, 1438, 8.29,
2772, 12658, 2366, 8.27,
2784, 9855, 3779, 8.23,
2795, 9855, 4110, 8.21,
2806, 9855, 4058, 8.21,
2818, 9855, 3969, 8.21,
2829, 9855, 3856, 8.22,
2840, 9855, 3719, 8.22,
2851, 9855, 3568, 8.23,
2862, 9855, 3388, 8.23,
2873, 9855, 3154, 8.24,
2885, 9855, 2906, 8.25,
2896, 9855, 2500, 8.26,
2907, 9855, 1950, 8.27,
2919, 9855, 1591, 8.28,
2930, 9855, 1276, 8.29,
2941, 9855, 1173, 8.29,
2953, 9855, 1108, 8.30,
2964, 9855, 1068, 8.30,
2975, 9855, 1021, 8.30,
2987, 9855, 981, 8.30,
2998, 9855, 944, 8.30,
3009, 9855, 914, 8.30,
3021, 9855, 886, 8.30,
3032, 9855, 855, 8.30,
3043, 9855, 829, 8.30,
3054, 9855, 808, 8.30,
3065, 9855, 785, 8.31,
3077, 9855, 765, 8.31,
3088, 9855, 753, 8.31,
3099, 9855, 724, 8.31,
3111, 9855, 709, 8.31,
3122, 9855, 686, 8.31,
3133, 9855, 669, 8.31,
3145, 9855, 653, 8.31,
3156, 9855, 636, 8.31,
3167, 9855, 624, 8.31,
3178, 9855, 609, 8.31,
3189, 9855, 598, 8.31,
3200, 9855, 581, 8.31,
3211, 9855, 570, 8.31,
3222, 9855, 560, 8.31,
3233, 9855, 551, 8.31,
3244, 9855, 536, 8.31,
3255, 9855, 530, 8.31,
3266, 9855, 516, 8.31,
3277, 9855, 505, 8.31,
3288, 9855, 499, 8.31,
3299, 9855, 488, 8.31,
3310, 9855, 478, 8.31,
3321, 9855, 470, 8.31,
3333, 9855, 461, 8.31,
3344, 9855, 453, 8.31,
3355, 9855, 444, 8.31,
3367, 9855, 435, 8.31,
3378, 9855, 429, 8.32,
3389, 9855, 421, 8.31,
3400, 9855, 415, 8.32,
3411, 9855, 404, 8.32,
3423, 9855, 396, 8.32,
3434, 9855, 390, 8.32,
3445, 9855, 384, 8.32,
3456, 9855, 379, 8.32,
3467, 9855, 373, 8.32,
3478, 9855, 366, 8.32,
3489, 9855, 359, 8.32,
3500, 9855, 353, 8.32,
3511, 9855, 350, 8.32,
3522, 9855, 344, 8.32,
3533, 9855, 340, 8.32,
