Nitecore 650mA, Fused
Found INA260 chip
time (ms), rpm, mA, V
4953, 19230, 713.75, 8.02,
4964, 19255, 713.75, 8.02,
4976, 19354, 706.25, 8.01,
4988, 19305, 712.50, 8.02,
5000, 19354, 703.75, 8.03,
5012, 19354, 688.75, 8.02,
5024, 19404, 688.75, 8.03,
5035, 19404, 688.75, 8.02,
5046, 19455, 682.50, 8.03,
5057, 19430, 685.00, 8.03,
5068, 19480, 672.50, 8.02,
5079, 19480, 663.75, 8.02,
5090, 19480, 670.00, 8.03,
5102, 19531, 673.75, 8.03,
5114, 19556, 670.00, 8.02,
5126, 19505, 686.25, 8.03,
5138, 19582, 677.50, 8.03,
5150, 19607, 680.00, 8.03,
5163, 19607, 680.00, 8.04,
5174, 19582, 683.75, 8.02,
5186, 19659, 677.50, 8.03,
5198, 19685, 673.75, 8.03,
5209, 19710, 660.00, 8.03,
5220, 19762, 668.75, 8.03,
5231, 19710, 666.25, 8.03,
5242, 19736, 656.25, 8.03,
5253, 19736, 661.25, 8.04,
5264, 19736, 653.75, 8.03,
5276, 19659, 656.25, 8.04,
5287, 19788, 650.00, 8.03,
5298, 19788, 652.50, 8.04,
5309, 19815, 651.25, 8.03,
5320, 19815, 638.75, 8.05,
5331, 19815, 640.00, 8.03,
5342, 19867, 636.25, 8.04,
5354, 19867, 648.75, 8.04,
5365, 19788, 643.75, 8.03,
5376, 19867, 653.75, 8.05,
5387, 19893, 638.75, 8.03,
5398, 19867, 641.25, 8.04,
5409, 19920, 645.00, 8.03,
5420, 19920, 646.25, 8.03,
5432, 19946, 650.00, 8.03,
5443, 19920, 637.50, 8.04,
5455, 19946, 651.25, 8.03,
5466, 19973, 635.00, 8.04,
5477, 20000, 638.75, 8.04,
5488, 20000, 637.50, 8.03,
5499, 20053, 640.00, 8.05,
5510, 20026, 630.00, 8.03,
5522, 20026, 641.25, 8.05,
5533, 20000, 628.75, 8.03,
5545, 20026, 627.50, 8.04,
5556, 20053, 632.50, 8.04,
5567, 20053, 630.00, 8.04,
5578, 20080, 633.75, 8.05,
5590, 20080, 643.75, 8.04,
5601, 20107, 633.75, 8.04,
5612, 20107, 643.75, 8.05,
5623, 20080, 626.25, 8.04,
5634, 20107, 632.50, 8.06,
5645, 20107, 633.75, 8.04,
5656, 20134, 626.25, 8.06,
5667, 20053, 612.50, 8.04,
5678, 20161, 620.00, 8.04,
5689, 20161, 630.00, 8.05,
5701, 20161, 623.75, 8.04,
5713, 20161, 620.00, 8.05,
5725, 20161, 627.50, 8.04,
5737, 20242, 622.50, 8.05,
5749, 20188, 616.25, 8.04,
5760, 20161, 628.75, 8.06,
5771, 20215, 616.25, 8.04,
5782, 20215, 615.00, 8.04,
5793, 20188, 616.25, 8.06,
5804, 20215, 612.50, 8.04,
5815, 20215, 615.00, 8.05,
5827, 20242, 625.00, 8.06,
5839, 20242, 630.00, 8.04,
5851, 20215, 635.00, 8.05,
5863, 20242, 628.75, 8.04,
5875, 20242, 618.75, 8.05,
5888, 20270, 607.50, 8.04,
5899, 20270, 615.00, 8.05,
5911, 20242, 611.25, 8.04,
5923, 20270, 615.00, 8.05,
5934, 20270, 613.75, 8.04,
5945, 20270, 621.25, 8.05,
5956, 20297, 613.75, 8.05,
5967, 20297, 611.25, 8.04,
5978, 20270, 623.75, 8.05,
5989, 20297, 620.00, 8.05,
6001, 20297, 616.25, 8.04,
6012, 20297, 613.75, 8.05,
6023, 20242, 615.00, 8.04,
6034, 20325, 617.50, 8.04,
6045, 20380, 618.75, 8.06,
6056, 20352, 612.50, 8.04,
6067, 20352, 607.50, 8.05,
6079, 20325, 612.50, 8.06,
6090, 20352, 603.75, 8.05,
6103, 20352, 613.75, 8.06,
6115, 20352, 598.75, 8.05,
6126, 20352, 611.25, 8.05,
6138, 20352, 608.75, 8.05,
6149, 20352, 606.25, 8.05,
6160, 20380, 608.75, 8.06,
6171, 20352, 612.50, 8.05,
6182, 20352, 612.50, 8.04,
6193, 20380, 615.00, 8.06,
6204, 20325, 601.25, 8.05,
6216, 20352, 600.00, 8.06,
6228, 20352, 596.25, 8.05,
6240, 20352, 597.50, 8.05,
6252, 20352, 603.75, 8.06,
6264, 20380, 598.75, 8.04,
6276, 20352, 596.25, 8.06,
6288, 20352, 590.00, 8.05,
6300, 20325, 593.75, 8.06,
6312, 20380, 596.25, 8.05,
6324, 20352, 593.75, 8.06,
6336, 20380, 602.50, 8.05,
6348, 20380, 600.00, 8.06,
6359, 20380, 600.00, 8.05,
6370, 20380, 602.50, 8.04,
6381, 20352, 611.25, 8.05,
6392, 20408, 603.75, 8.05,
6403, 20408, 607.50, 8.04,
6414, 20352, 613.75, 8.05,
6425, 20380, 602.50, 8.05,
6437, 20435, 602.50, 8.05,
6448, 20408, 603.75, 8.06,
6459, 20408, 587.50, 8.05,
6470, 20463, 592.50, 8.05,
6481, 20463, 588.75, 8.06,
6492, 20435, 596.25, 8.06,
6503, 20435, 582.50, 8.05,
6515, 20435, 587.50, 8.06,
6528, 20435, 575.00, 8.06,
6540, 20435, 583.75, 8.07,
6551, 20463, 578.75, 8.06,
6563, 20435, 572.50, 8.06,
