time (ms), rpm, mA, V
2715, 14925, 460.00, 6.00,
2726, 14940, 462.50, 6.00,
2737, 14955, 458.75, 6.00,
2748, 14985, 463.75, 6.00,
2759, 14970, 460.00, 5.99,
2770, 15015, 467.50, 6.00,
2782, 14985, 452.50, 6.00,
2794, 15000, 465.00, 6.00,
2806, 15030, 453.75, 6.00,
2818, 15015, 468.75, 6.00,
2829, 15045, 450.00, 6.01,
2841, 15030, 463.75, 6.00,
2852, 14985, 452.50, 6.01,
2863, 15045, 457.50, 6.00,
2874, 15000, 467.50, 6.00,
2885, 15090, 456.25, 6.01,
2896, 15060, 457.50, 6.00,
2907, 15075, 445.00, 6.00,
2918, 15090, 457.50, 6.00,
2929, 15090, 446.25, 6.00,
2940, 15120, 457.50, 6.00,
2951, 15090, 435.00, 6.01,
2962, 15105, 451.25, 6.02,
2973, 15136, 438.75, 6.00,
2984, 15060, 448.75, 6.01,
2995, 15136, 433.75, 6.01,
3006, 15120, 440.00, 6.01,
3017, 15151, 435.00, 6.01,
3028, 15166, 437.50, 6.01,
3039, 15105, 438.75, 6.01,
3050, 15151, 438.75, 6.01,
3061, 15151, 430.00, 6.01,
3072, 15182, 430.00, 6.01,
3083, 15166, 437.50, 6.01,
3094, 15197, 436.25, 6.01,
3105, 15197, 433.75, 6.01,
3117, 15197, 431.25, 6.01,
3128, 15212, 433.75, 6.01,
3140, 15151, 427.50, 6.01,
3151, 15212, 442.50, 6.01,
3162, 15212, 430.00, 6.01,
3173, 15228, 427.50, 6.01,
3184, 15197, 423.75, 6.01,
3195, 15228, 423.75, 6.02,
3206, 15182, 421.25, 6.01,
3217, 15228, 428.75, 6.02,
3228, 15259, 421.25, 6.02,
3239, 15243, 425.00, 6.02,
3250, 15259, 423.75, 6.02,
3261, 15259, 421.25, 6.01,
3272, 15259, 430.00, 6.01,
3283, 15259, 425.00, 6.03,
3294, 15259, 427.50, 6.02,
3305, 15274, 423.75, 6.01,
3316, 15274, 425.00, 6.01,
3328, 15243, 422.50, 6.03,
3340, 15274, 428.75, 6.02,
3351, 15306, 431.25, 6.02,
3363, 15274, 422.50, 6.01,
3375, 15290, 432.50, 6.01,
3387, 15274, 418.75, 6.01,
3398, 15274, 436.25, 6.01,
3410, 15290, 427.50, 6.03,
3422, 15306, 441.25, 6.01,
3434, 15290, 436.25, 6.02,
3445, 15290, 430.00, 6.02,
3456, 15306, 427.50, 6.01,
3467, 15290, 420.00, 6.02,
3478, 15321, 428.75, 6.02,
3489, 15321, 420.00, 6.01,
3500, 15321, 426.25, 6.01,
3511, 15321, 423.75, 6.02,
3522, 15337, 428.75, 6.01,
3533, 15337, 425.00, 6.02,
3544, 15353, 425.00, 6.02,
3555, 15353, 425.00, 6.02,
3566, 15353, 427.50, 6.02,
3577, 15384, 420.00, 6.02,
3588, 15384, 421.25, 6.02,
3599, 15353, 415.00, 6.02,
3610, 15368, 418.75, 6.02,
3621, 15353, 415.00, 6.02,
3632, 15353, 420.00, 6.02,
3643, 15321, 411.25, 6.03,
3654, 15337, 420.00, 6.03,
3665, 15368, 413.75, 6.02,
3676, 15368, 420.00, 6.02,
3687, 15368, 412.50, 6.03,
3698, 15259, 410.00, 6.03,
3709, 15368, 407.50, 6.03,
3720, 15353, 406.25, 6.03,
3731, 15353, 403.75, 6.03,
3742, 15353, 402.50, 6.03,
3753, 15368, 408.75, 6.02,
3764, 15368, 408.75, 6.02,
3775, 15368, 413.75, 6.03,
3786, 15384, 410.00, 6.03,
3798, 15368, 413.75, 6.03,
3810, 15368, 411.25, 6.03,
3821, 15337, 412.50, 6.02,
3833, 15432, 412.50, 6.02,
3845, 15368, 415.00, 6.02,
3857, 15384, 411.25, 6.02,
3868, 15368, 413.75, 6.02,
3880, 15384, 413.75, 6.02,
3892, 15384, 410.00, 6.02,
3904, 15384, 411.25, 6.03,
3915, 15400, 411.25, 6.02,
3926, 15384, 410.00, 6.02,
3937, 15416, 411.25, 6.03,
3948, 15384, 410.00, 6.02,
3959, 15353, 407.50, 6.02,
3970, 15384, 408.75, 6.02,
3981, 15368, 412.50, 6.02,
3992, 15306, 405.00, 6.02,
4003, 15384, 406.25, 6.02,
4014, 15400, 401.25, 6.03,
4025, 15400, 396.25, 6.03,
4036, 15384, 400.00, 6.03,
4047, 15384, 401.25, 6.02,
4058, 15321, 410.00, 6.03,
4069, 15384, 408.75, 6.03,
4080, 15368, 406.25, 6.03,
4091, 15384, 408.75, 6.02,
4103, 15384, 407.50, 6.03,
4115, 15400, 406.25, 6.03,
4127, 15400, 410.00, 6.03,
4139, 15384, 411.25, 6.03,
4151, 15384, 417.50, 6.03,
4162, 15368, 403.75, 6.03,
4174, 15400, 417.50, 6.02,
4186, 15416, 412.50, 6.03,
4198, 15384, 416.25, 6.02,
4209, 15368, 411.25, 6.03,
4221, 15368, 408.75, 6.02,
4233, 15368, 412.50, 6.03,
4245, 15400, 407.50, 6.03,
4256, 15400, 408.75, 6.03,
4268, 15400, 415.00, 6.02,
4280, 15384, 408.75, 6.02,
4292, 15368, 408.75, 6.02,
4303, 15353, 413.75, 6.02,
4314, 15400, 410.00, 6.03,
4325, 15416, 422.50, 6.03,
4336, 15416, 411.25, 6.03,
4347, 15416, 422.50, 6.03,
4358, 15432, 412.50, 6.02,
4369, 15432, 423.75, 6.03,
4380, 15416, 422.50, 6.02,
4391, 15432, 417.50, 6.02,
4402, 15432, 418.75, 6.02,
4413, 15447, 420.00, 6.01,
4424, 15447, 425.00, 6.02,
4435, 15432, 413.75, 6.03,
4446, 15384, 425.00, 6.03,
4457, 15463, 412.50, 6.02,
4468, 15447, 417.50, 6.02,
4480, 15447, 417.50, 6.02,
4491, 15463, 410.00, 6.03,
4503, 15463, 413.75, 6.02,
4514, 15463, 416.25, 6.02,
4526, 15432, 411.25, 6.03,
4538, 15447, 413.75, 6.02,
4549, 15447, 413.75, 6.03,
4561, 15447, 406.25, 6.02,
4573, 15463, 412.50, 6.02,
4585, 15463, 408.75, 6.03,
4596, 15463, 410.00, 6.02,
4609, 15479, 410.00, 6.02,
4620, 15463, 408.75, 6.02,
4632, 15463, 408.75, 6.03,
4643, 15463, 407.50, 6.03,
4654, 15463, 407.50, 6.02,
4665, 15544, 418.75, 6.02,
4676, 15463, 405.00, 6.03,
4687, 15463, 406.25, 6.02,
4698, 15463, 403.75, 6.02,
4709, 15463, 400.00, 6.02,
4720, 15463, 406.25, 6.02,
4731, 15495, 405.00, 6.03,
4743, 15463, 405.00, 6.02,
4755, 15463, 405.00, 6.02,
4766, 15479, 400.00, 6.03,
4779, 15479, 396.25, 6.03,
4791, 15463, 401.25, 6.04,
4802, 15463, 403.75, 6.03,
4813, 15447, 398.75, 6.03,
4824, 15463, 403.75, 6.03,
4835, 15447, 400.00, 6.03,
4846, 15495, 412.50, 6.03,
4857, 15463, 403.75, 6.03,
4868, 15416, 400.00, 6.03,
4879, 15463, 408.75, 6.03,
4890, 15432, 396.25, 6.02,
4901, 15479, 405.00, 6.02,
4912, 15479, 400.00, 6.03,
4923, 15463, 406.25, 6.02,
4934, 15479, 412.50, 6.03,
4945, 15479, 407.50, 6.03,
4956, 15479, 415.00, 6.02,
4967, 15495, 410.00, 6.03,
4978, 15479, 413.75, 6.02,
4989, 15479, 412.50, 6.03,
5000, 15495, 405.00, 6.02,
5011, 15495, 410.00, 6.02,
5022, 15479, 413.75, 6.03,
5033, 15479, 418.75, 6.02,
5044, 15447, 427.50, 6.02,
5055, 15511, 408.75, 6.03,
5066, 15544, 415.00, 6.02,
5078, 15511, 410.00, 6.02,
5089, 15511, 421.25, 6.02,
5101, 15511, 416.25, 6.03,
5113, 15511, 410.00, 6.03,
5125, 15527, 415.00, 6.03,
5137, 15527, 411.25, 6.03,
5148, 15511, 410.00, 6.02,
5160, 15511, 412.50, 6.03,
5172, 15511, 412.50, 6.02,
5184, 15544, 410.00, 6.03,
5195, 15511, 401.25, 6.02,
5206, 15527, 403.75, 6.03,
5217, 15511, 407.50, 6.03,
5228, 15511, 406.25, 6.02,
5239, 15511, 398.75, 6.02,
5250, 15511, 407.50, 6.02,
5261, 15527, 400.00, 6.03,
5272, 15527, 405.00, 6.03,
5283, 15511, 408.75, 6.02,
5294, 15527, 407.50, 6.02,
5305, 15527, 415.00, 6.02,
5316, 15511, 408.75, 6.02,
5327, 15511, 420.00, 6.02,
5338, 15527, 406.25, 6.02,
5349, 15479, 420.00, 6.03,
5360, 15608, 408.75, 6.03,
5371, 15544, 397.50, 6.02,
5382, 15560, 406.25, 6.03,
5393, 15511, 403.75, 6.02,
5404, 15544, 403.75, 6.02,
5415, 15544, 408.75, 6.02,
5426, 15544, 402.50, 6.02,
5437, 15544, 410.00, 6.02,
5448, 15544, 406.25, 6.03,
5459, 15544, 405.00, 6.02,
5470, 15544, 408.75, 6.02,
5481, 15576, 410.00, 6.03,
5492, 15560, 401.25, 6.03,
5504, 15560, 407.50, 6.02,
5515, 15560, 403.75, 6.03,
5526, 15544, 402.50, 6.03,
5537, 15560, 407.50, 6.02,
5548, 15544, 408.75, 6.02,
5560, 15560, 398.75, 6.02,
5571, 15544, 405.00, 6.03,
5583, 15544, 400.00, 6.02,
5595, 15544, 405.00, 6.03,
5607, 15560, 401.25, 6.02,
5618, 15560, 400.00, 6.02,
5630, 15560, 398.75, 6.02,
5642, 15560, 405.00, 6.02,
5654, 15527, 398.75, 6.03,
5665, 15560, 400.00, 6.02,
5676, 15544, 393.75, 6.03,
5687, 15560, 391.25, 6.02,
5698, 15560, 397.50, 6.03,
5709, 15544, 383.75, 6.04,
5720, 15544, 375.00, 6.03,
5731, 15544, 382.50, 6.04,
5742, 15527, 370.00, 6.04,
5753, 15479, 371.25, 6.03,
5764, 15527, 370.00, 6.05,
5775, 15544, 366.25, 6.04,
5786, 15463, 380.00, 6.04,
5797, 15511, 377.50, 6.03,
5808, 15511, 400.00, 6.03,
5819, 15511, 388.75, 6.03,
5830, 15511, 386.25, 6.04,
5841, 15544, 385.00, 6.02,
5852, 15511, 393.75, 6.03,
5863, 15495, 385.00, 6.03,
5874, 15479, 386.25, 6.03,
5885, 15136, 390.00, 6.03,
5896, 14763, 441.25, 6.01,
5907, 14005, 476.25, 6.00,
5918, 13250, 513.75, 5.98,
5929, 12647, 531.25, 5.96,
5941, 12009, 570.00, 5.94,
5953, 11111, 965.00, 5.74,
5964, 8635, 1075.00, 5.71, 58.30
5975, 8705, 1022.50, 5.72,
5986, 8849, 1012.50, 5.72,
5997, 8992, 1013.75, 5.73,
6009, 9146, 1003.75, 5.73,
6021, 9219, 1001.25, 5.73,
6033, 9351, 991.25, 5.75,
6044, 9487, 966.25, 5.74,
6056, 9609, 941.25, 5.75,
6067, 9740, 961.25, 5.76,
6078, 9848, 950.00, 5.75,
6089, 9907, 927.50, 5.76,
6100, 10013, 890.00, 5.78,
6111, 10121, 900.00, 5.76,
6122, 10224, 887.50, 5.78,
6133, 10323, 875.00, 5.78,
6144, 10423, 875.00, 5.79,
6155, 10511, 831.25, 5.80,
6166, 10600, 815.00, 5.81,
6177, 10668, 803.75, 5.80,
6188, 10737, 816.25, 5.80,
6199, 10814, 807.50, 5.80,
6210, 10877, 795.00, 5.81,
6221, 10997, 796.25, 5.81,
6232, 11078, 788.75, 5.81,
6243, 11144, 776.25, 5.81,
6254, 11227, 783.75, 5.81,
6265, 11303, 771.25, 5.82,
6276, 11363, 771.25, 5.82,
6287, 11406, 756.25, 5.83,
6298, 11520, 746.25, 5.83,
6309, 11547, 747.50, 5.82,
6321, 11636, 743.75, 5.83,
6333, 11737, 736.25, 5.83,
6344, 11755, 730.00, 5.84,
6356, 11811, 720.00, 5.84,
6368, 11904, 718.75, 5.85,
6380, 11971, 693.75, 5.85,
6391, 12048, 683.75, 5.86,
6402, 12126, 672.50, 5.86,
6413, 12135, 676.25, 5.86,
6424, 12234, 677.50, 5.86,
6435, 12234, 670.00, 5.86,
6446, 12325, 670.00, 5.86,
6457, 12366, 660.00, 5.87,
6468, 12437, 652.50, 5.87,
6479, 12479, 645.00, 5.87,
6491, 12541, 647.50, 5.87,
6503, 12562, 643.75, 5.87,
6514, 12647, 637.50, 5.88,
6526, 12679, 633.75, 5.88,
6538, 12744, 627.50, 5.89,
6550, 12787, 625.00, 5.88,
6561, 12853, 616.25, 5.89,
6572, 12875, 618.75, 5.89,
6583, 12886, 610.00, 5.89,
6594, 12975, 607.50, 5.90,
6605, 12998, 598.75, 5.89,
6616, 13043, 600.00, 5.90,
6627, 13077, 596.25, 5.90,
6638, 13123, 598.75, 5.90,
6649, 13169, 592.50, 5.90,
6660, 13204, 580.00, 5.90,
6671, 13250, 577.50, 5.91,
6682, 13274, 581.25, 5.91,
6693, 13321, 575.00, 5.91,
6704, 13345, 575.00, 5.91,
6715, 13368, 573.75, 5.91,
6726, 13428, 565.00, 5.92,
6737, 13440, 565.00, 5.91,
6749, 13489, 558.75, 5.92,
6761, 13525, 556.25, 5.92,
6772, 13550, 557.50, 5.93,
6784, 13599, 547.50, 5.92,
6796, 13623, 543.75, 5.92,
6807, 13599, 548.75, 5.93,
6819, 13673, 542.50, 5.93,
6831, 13698, 527.50, 5.93,
6843, 13736, 525.00, 5.93,
6854, 13748, 518.75, 5.93,
6865, 13786, 518.75, 5.93,
6876, 13799, 521.25, 5.94,
6887, 13850, 513.75, 5.93,
6898, 13888, 506.25, 5.93,
6909, 13888, 507.50, 5.94,
6920, 13927, 506.25, 5.94,
6931, 13940, 502.50, 5.94,
6942, 13940, 505.00, 5.94,
6953, 13979, 515.00, 5.95,
6965, 13992, 516.25, 5.94,
6977, 14018, 506.25, 5.94,
6988, 14044, 502.50, 5.95,
6999, 14084, 495.00, 5.95,
7010, 14084, 498.75, 5.95,
7021, 14111, 485.00, 5.95,
7032, 14124, 490.00, 5.95,
7043, 14164, 491.25, 5.96,
7054, 14124, 485.00, 5.95,
7065, 14204, 487.50, 5.96,
7076, 14204, 491.25, 5.96,
7088, 14231, 485.00, 5.95,
7099, 14245, 483.75, 5.96,
7111, 14258, 471.25, 5.95,
7122, 14272, 478.75, 5.96,
7134, 14285, 477.50, 5.96,
7146, 14312, 491.25, 5.96,
7157, 14326, 471.25, 5.96,
7169, 14354, 468.75, 5.96,
7181, 14381, 471.25, 5.96,
7192, 14395, 466.25, 5.96,
7204, 14381, 477.50, 5.97,
7216, 14395, 468.75, 5.97,
7227, 14436, 461.25, 5.97,
7239, 14436, 463.75, 5.97,
7250, 14450, 466.25, 5.97,
7261, 14464, 463.75, 5.97,
7272, 14436, 450.00, 5.97,
7283, 14534, 460.00, 5.97,
7294, 14506, 458.75, 5.97,
7305, 14520, 452.50, 5.97,
7316, 14520, 451.25, 5.97,
7327, 14506, 456.25, 5.98,
7339, 14563, 448.75, 5.97,
7350, 14563, 450.00, 5.97,
7361, 14520, 440.00, 5.97,
7372, 14591, 455.00, 5.98,
7383, 14591, 452.50, 5.97,
7394, 14634, 440.00, 5.98,
7405, 14619, 447.50, 5.98,
7416, 14634, 446.25, 5.98,
7427, 14634, 453.75, 5.98,
7438, 14648, 438.75, 5.98,
7449, 14662, 441.25, 5.98,
7460, 14677, 443.75, 5.99,
7472, 14677, 436.25, 5.98,
7483, 14691, 440.00, 5.98,
7495, 14705, 436.25, 5.99,
7506, 14705, 435.00, 5.98,
7518, 14720, 438.75, 5.98,
7530, 14734, 433.75, 5.98,
7541, 14749, 432.50, 5.98,
7552, 14691, 441.25, 5.98,
7563, 14749, 438.75, 5.98,
7574, 14763, 441.25, 5.98,
7585, 14807, 435.00, 5.99,
7596, 14778, 438.75, 5.98,
7607, 14778, 447.50, 5.98,
7618, 14792, 442.50, 5.99,
7629, 14807, 436.25, 5.98,
7640, 14778, 435.00, 5.98,
7652, 14807, 443.75, 5.98,
7663, 14851, 436.25, 5.98,
7675, 14836, 437.50, 5.99,
7687, 14807, 436.25, 5.99,
7698, 14866, 440.00, 5.98,
7710, 14880, 436.25, 5.99,
7721, 14880, 431.25, 5.98,
7733, 14880, 431.25, 5.99,
7745, 14895, 433.75, 5.98,
7756, 14910, 432.50, 5.98,
7767, 14910, 433.75, 5.99,
7778, 14910, 432.50, 5.99,
7789, 14925, 432.50, 5.99,
7800, 14925, 427.50, 5.99,
7811, 14940, 432.50, 5.98,
7822, 14940, 430.00, 5.98,
7833, 14955, 428.75, 5.99,
7844, 14895, 430.00, 5.98,
7856, 14910, 432.50, 5.99,
7867, 14970, 436.25, 5.99,
7879, 15000, 428.75, 5.99,
7890, 14970, 443.75, 5.99,
7902, 14985, 420.00, 5.98,
7914, 14985, 440.00, 6.00,
7925, 14985, 422.50, 5.98,
7936, 15045, 428.75, 5.99,
7947, 15000, 436.25, 5.99,
7958, 15015, 423.75, 5.99,
7969, 15015, 423.75, 5.99,
7980, 15015, 423.75, 6.00,
7991, 15015, 426.25, 5.99,
8002, 15030, 420.00, 5.99,
8013, 15030, 417.50, 5.99,
8025, 15030, 423.75, 5.99,
8036, 15045, 422.50, 6.00,
8048, 15060, 422.50, 6.00,
8059, 15060, 416.25, 6.00,
8070, 15045, 417.50, 6.00,
8081, 15060, 415.00, 5.99,
8092, 15045, 415.00, 5.99,
8103, 15060, 412.50, 6.00,
8114, 15045, 417.50, 6.00,
8125, 15075, 412.50, 5.99,
8136, 15075, 412.50, 6.00,
8147, 15075, 412.50, 6.00,
8159, 15075, 405.00, 6.00,
8171, 15075, 415.00, 5.99,
8182, 15075, 400.00, 5.99,
8193, 15075, 418.75, 6.00,
8204, 15060, 403.75, 6.00,
8215, 15090, 410.00, 6.00,
8226, 15090, 401.25, 6.00,
8237, 15105, 407.50, 6.00,
8248, 15151, 410.00, 6.00,
8259, 15105, 406.25, 6.00,
8271, 15105, 417.50, 6.00,
8283, 15105, 400.00, 6.00,
8295, 15105, 410.00, 6.00,
8306, 15060, 403.75, 6.00,
8318, 15151, 412.50, 6.01,
8330, 15120, 403.75, 6.00,
8341, 15105, 411.25, 6.00,
8353, 15120, 412.50, 5.99,
8365, 15136, 411.25, 6.00,
8377, 15136, 412.50, 5.99,
8388, 15136, 422.50, 6.00,
8399, 15136, 411.25, 6.00,
8410, 15151, 411.25, 6.00,
8421, 15136, 410.00, 6.00,
8432, 15151, 413.75, 6.01,
8443, 15151, 407.50, 5.99,
8454, 15166, 407.50, 6.00,
8465, 15060, 422.50, 6.00,
8476, 15166, 408.75, 6.00,
8487, 15166, 418.75, 6.00,
8499, 15182, 412.50, 5.99,
8510, 15182, 415.00, 6.00,
8522, 15228, 408.75, 6.00,
8534, 15136, 416.25, 6.00,
8546, 15197, 398.75, 6.00,
8557, 15197, 412.50, 6.00,
8569, 15197, 403.75, 6.00,
8581, 15197, 411.25, 6.00,
8593, 15166, 397.50, 6.00,
8604, 15228, 397.50, 6.03,
8616, 15182, 352.50, 6.02,
8628, 15120, 0.00, 6.19,
8640, 15045, 0.00, 6.19,
8652, 15030, 0.00, 6.20,
8663, 15045, 0.00, 6.20,
8674, 14895, 0.00, 6.21,
8685, 14836, 0.00, 6.21,
8696, 14807, 0.00, 6.21,
8708, 14734, 0.00, 6.21,
8720, 14662, 0.00, 6.22,
8732, 14605, 0.00, 6.22,
8744, 14548, 0.00, 6.22,
8755, 14478, 0.00, 6.22,
8766, 14436, 0.00, 6.22,
8777, 14367, 0.00, 6.22,
8788, 14312, 0.00, 6.22,
8800, 14272, 0.00, 6.22,
8812, 14191, 0.00, 6.23,
8824, 14137, 0.00, 6.23,
8835, 14071, 0.00, 6.23,
8846, 14031, 0.00, 6.23,
8857, 13953, 0.00, 6.23,
8868, 13927, 0.00, 6.23,
8880, 13863, 0.00, 6.23,
8892, 13786, 0.00, 6.23,
8904, 13736, 0.00, 6.23,
8916, 13661, 0.00, 6.23,
8927, 13623, 0.00, 6.23,
8938, 13562, 0.00, 6.24,
8949, 13501, 0.00, 6.24,
8960, 13477, 0.00, 6.24,
8972, 13357, 0.00, 6.24,
8984, 13345, 0.00, 6.24,
8996, 13297, 0.00, 6.24,
9007, 13239, 0.00, 6.24,
9018, 13192, 0.00, 6.24,
9029, 13123, 0.00, 6.24,
9040, 13100, 0.00, 6.24,
9052, 13009, 0.00, 6.24,
9064, 12964, 0.00, 6.24,
9076, 12897, 0.00, 6.24,
9089, 12853, 0.00, 6.24,
9101, 12776, 0.00, 6.24,
9113, 12765, 0.00, 6.24,
9125, 12679, 0.00, 6.24,
9136, 12615, 0.00, 6.24,
9147, 12562, 0.00, 6.24,
9158, 12531, 0.00, 6.25,
9169, 12468, 0.00, 6.25,
9181, 12406, 0.00, 6.25,
9192, 12376, 0.00, 6.25,
9203, 12305, 0.00, 6.25,
9214, 12264, 0.00, 6.25,
9225, 12205, 0.00, 6.25,
9236, 12175, 1.25, 6.25,
9248, 12106, 0.00, 6.25,
9259, 12057, 0.00, 6.25,
9270, 12009, 0.00, 6.25,
9281, 11971, 0.00, 6.25,
9292, 11923, 0.00, 6.25,
9304, 11838, 0.00, 6.25,
9316, 11820, 0.00, 6.25,
9328, 11764, 0.00, 6.25,
9339, 11682, 0.00, 6.25,
9350, 11655, 0.00, 6.25,
9361, 11609, 0.00, 6.25,
9372, 11574, 0.00, 6.25,
9384, 11520, 0.00, 6.25,
9395, 11432, 0.00, 6.25,
9406, 11398, 0.00, 6.25,
9417, 11363, 0.00, 6.25,
9428, 11312, 0.00, 6.25,
9440, 11235, 0.00, 6.25,
9452, 11219, 0.00, 6.26,
