time (ms), rpm, mA, V
2627, 15306, 498.75, 6.43,
2638, 15321, 485.00, 6.44,
2649, 15337, 490.00, 6.44,
2660, 15337, 495.00, 6.43,
2671, 15353, 477.50, 6.45,
2682, 15306, 481.25, 6.45,
2693, 15368, 468.75, 6.44,
2704, 15416, 466.25, 6.44,
2715, 15384, 478.75, 6.45,
2726, 15384, 472.50, 6.44,
2738, 15400, 490.00, 6.43,
2750, 15416, 480.00, 6.44,
2761, 15416, 471.25, 6.44,
2774, 15416, 466.25, 6.44,
2785, 15432, 461.25, 6.44,
2796, 15416, 463.75, 6.44,
2808, 15463, 467.50, 6.45,
2820, 15463, 468.75, 6.44,
2832, 15463, 485.00, 6.44,
2843, 15400, 463.75, 6.45,
2855, 15495, 472.50, 6.44,
2867, 15495, 455.00, 6.44,
2878, 15495, 458.75, 6.45,
2890, 15495, 467.50, 6.45,
2902, 15511, 451.25, 6.43,
2914, 15511, 438.75, 6.45,
2925, 15463, 448.75, 6.45,
2937, 15544, 456.25, 6.45,
2949, 15592, 453.75, 6.44,
2960, 15527, 437.50, 6.45,
2972, 15544, 461.25, 6.45,
2983, 15495, 438.75, 6.44,
2994, 15527, 442.50, 6.45,
3005, 15560, 461.25, 6.46,
3016, 15560, 441.25, 6.45,
3027, 15560, 436.25, 6.46,
3038, 15544, 447.50, 6.46,
3049, 15527, 417.50, 6.47,
3060, 15560, 431.25, 6.46,
3072, 15479, 446.25, 6.46,
3083, 15560, 443.75, 6.45,
3094, 15576, 432.50, 6.45,
3106, 15576, 445.00, 6.46,
3118, 15592, 441.25, 6.45,
3130, 15592, 448.75, 6.45,
3141, 15560, 438.75, 6.46,
3152, 15592, 431.25, 6.45,
3163, 15608, 451.25, 6.46,
3174, 15608, 425.00, 6.48,
3185, 15625, 437.50, 6.46,
3196, 15608, 450.00, 6.46,
3207, 15544, 442.50, 6.45,
3218, 15608, 460.00, 6.45,
3229, 15576, 457.50, 6.45,
3240, 15625, 441.25, 6.46,
3252, 15625, 461.25, 6.45,
3264, 15625, 445.00, 6.45,
3275, 15625, 443.75, 6.46,
3286, 15625, 447.50, 6.45,
3297, 15641, 462.50, 6.46,
3308, 15641, 437.50, 6.46,
3319, 15641, 455.00, 6.46,
3330, 15657, 438.75, 6.45,
3341, 15657, 445.00, 6.46,
3352, 15608, 452.50, 6.46,
3363, 15673, 456.25, 6.46,
3375, 15673, 452.50, 6.45,
3387, 15657, 447.50, 6.46,
3398, 15641, 447.50, 6.46,
3410, 15690, 455.00, 6.46,
3422, 15673, 442.50, 6.45,
3433, 15690, 443.75, 6.46,
3445, 15706, 447.50, 6.45,
3457, 15706, 438.75, 6.46,
3469, 15706, 453.75, 6.46,
3480, 15706, 455.00, 6.45,
3492, 15739, 467.50, 6.46,
3504, 15723, 455.00, 6.46,
3515, 15723, 433.75, 6.46,
3527, 15739, 442.50, 6.46,
3538, 15739, 425.00, 6.46,
3549, 15723, 435.00, 6.47,
3560, 15739, 432.50, 6.46,
3571, 15739, 423.75, 6.46,
3582, 15739, 447.50, 6.46,
3593, 15723, 442.50, 6.46,
3604, 15756, 442.50, 6.45,
3615, 15756, 446.25, 6.45,
3627, 15772, 443.75, 6.46,
3638, 15772, 435.00, 6.45,
3649, 15772, 441.25, 6.45,
3661, 15772, 436.25, 6.47,
3673, 15789, 416.25, 6.48,
3684, 15789, 420.00, 6.47,
3696, 15789, 408.75, 6.49,
3707, 15772, 387.50, 6.49,
3719, 15772, 387.50, 6.49,
3731, 15756, 383.75, 6.49,
3742, 15723, 368.75, 6.49,
3753, 15739, 411.25, 6.47,
3764, 15756, 422.50, 6.46,
3775, 15789, 425.00, 6.46,
3786, 15756, 442.50, 6.45,
3798, 15723, 457.50, 6.46,
3809, 15756, 445.00, 6.45,
3820, 15723, 446.25, 6.45,
3831, 15756, 457.50, 6.45,
3842, 15772, 436.25, 6.46,
3853, 15772, 457.50, 6.45,
3864, 15772, 457.50, 6.45,
3876, 15806, 461.25, 6.45,
3888, 15772, 440.00, 6.45,
3899, 15772, 455.00, 6.44,
3911, 15789, 456.25, 6.45,
3923, 15806, 457.50, 6.46,
3935, 15806, 457.50, 6.45,
3947, 15806, 456.25, 6.45,
3958, 15822, 458.75, 6.44,
3970, 15806, 456.25, 6.45,
3982, 15756, 466.25, 6.45,
3993, 15772, 447.50, 6.45,
4004, 15839, 471.25, 6.44,
4015, 15839, 465.00, 6.45,
4026, 15839, 458.75, 6.45,
4037, 15856, 462.50, 6.45,
4048, 15822, 466.25, 6.45,
4059, 15856, 460.00, 6.44,
4070, 15873, 456.25, 6.46,
4081, 15873, 465.00, 6.44,
4092, 15822, 462.50, 6.44,
4104, 15889, 463.75, 6.44,
4116, 15889, 458.75, 6.45,
4127, 15906, 450.00, 6.45,
4140, 15906, 453.75, 6.45,
4151, 15906, 448.75, 6.45,
4163, 15940, 447.50, 6.45,
4174, 15889, 441.25, 6.45,
4186, 15923, 468.75, 6.44,
4198, 15923, 450.00, 6.45,
4209, 15873, 460.00, 6.44,
4221, 15923, 455.00, 6.45,
4233, 15923, 448.75, 6.45,
4245, 15923, 443.75, 6.46,
4256, 15923, 457.50, 6.45,
4267, 15923, 446.25, 6.45,
4278, 15923, 466.25, 6.45,
4289, 15923, 452.50, 6.45,
4300, 15957, 441.25, 6.45,
4311, 15940, 437.50, 6.45,
4322, 15940, 446.25, 6.45,
4333, 15940, 435.00, 6.45,
4344, 15940, 451.25, 6.45,
4356, 15889, 433.75, 6.45,
4367, 15940, 443.75, 6.45,
4379, 15889, 457.50, 6.45,
4390, 15940, 442.50, 6.45,
4401, 15974, 460.00, 6.44,
4412, 15957, 461.25, 6.45,
4423, 15991, 447.50, 6.45,
4434, 15974, 446.25, 6.44,
4445, 16008, 456.25, 6.46,
4456, 15974, 450.00, 6.44,
4467, 16008, 451.25, 6.45,
4478, 15991, 445.00, 6.46,
4490, 16008, 446.25, 6.45,
4502, 16008, 437.50, 6.45,
4513, 16008, 440.00, 6.45,
4524, 15957, 441.25, 6.45,
4535, 16008, 437.50, 6.45,
4546, 15991, 438.75, 6.44,
4557, 16042, 446.25, 6.45,
4568, 16008, 435.00, 6.46,
4579, 16008, 438.75, 6.45,
4590, 16008, 450.00, 6.45,
4601, 16025, 438.75, 6.45,
4613, 16025, 437.50, 6.44,
4625, 16025, 447.50, 6.45,
4636, 15991, 436.25, 6.46,
4648, 15957, 437.50, 6.45,
4660, 15974, 430.00, 6.45,
4671, 16008, 433.75, 6.45,
4683, 16025, 446.25, 6.46,
4695, 16025, 431.25, 6.46,
4707, 16025, 441.25, 6.44,
4718, 16059, 435.00, 6.45,
4730, 16025, 447.50, 6.45,
4742, 16008, 438.75, 6.45,
4754, 16042, 448.75, 6.45,
4765, 16059, 433.75, 6.44,
4776, 16111, 435.00, 6.44,
4787, 16111, 436.25, 6.45,
4798, 16094, 443.75, 6.45,
4809, 16129, 427.50, 6.46,
4820, 16094, 430.00, 6.45,
4831, 16094, 437.50, 6.45,
4842, 16077, 428.75, 6.45,
4853, 16094, 427.50, 6.45,
4864, 16077, 441.25, 6.46,
4875, 16077, 446.25, 6.45,
4887, 16146, 433.75, 6.46,
4898, 16146, 428.75, 6.45,
4910, 16094, 432.50, 6.45,
4922, 16077, 423.75, 6.45,
4933, 16077, 448.75, 6.46,
4944, 16042, 427.50, 6.46,
4955, 16077, 432.50, 6.46,
4966, 16077, 443.75, 6.44,
4977, 16077, 430.00, 6.46,
4988, 16077, 432.50, 6.46,
4999, 16094, 431.25, 6.46,
5010, 16077, 427.50, 6.45,
5021, 16008, 437.50, 6.46,
5032, 16025, 437.50, 6.46,
5043, 16094, 445.00, 6.46,
5055, 16094, 432.50, 6.46,
5066, 16042, 433.75, 6.45,
5078, 16042, 435.00, 6.45,
5090, 16094, 435.00, 6.45,
5101, 16111, 445.00, 6.45,
5113, 16059, 440.00, 6.45,
5125, 16042, 441.25, 6.45,
5136, 16129, 445.00, 6.44,
5148, 16129, 437.50, 6.46,
5159, 16111, 431.25, 6.45,
5170, 16163, 438.75, 6.45,
5181, 16129, 436.25, 6.44,
5192, 16129, 433.75, 6.46,
5203, 16163, 432.50, 6.45,
5214, 16163, 435.00, 6.45,
5225, 16146, 430.00, 6.45,
5236, 16146, 426.25, 6.46,
5248, 16129, 437.50, 6.46,
5260, 16077, 427.50, 6.45,
5271, 16129, 426.25, 6.46,
5282, 16129, 425.00, 6.45,
5293, 16111, 426.25, 6.45,
5304, 16129, 428.75, 6.45,
5315, 16146, 438.75, 6.46,
5326, 16129, 430.00, 6.46,
5337, 16129, 426.25, 6.45,
5348, 16111, 431.25, 6.46,
5359, 16129, 431.25, 6.45,
5370, 16129, 431.25, 6.45,
5381, 16146, 433.75, 6.45,
5392, 16146, 432.50, 6.46,
5403, 16146, 428.75, 6.46,
5414, 16163, 430.00, 6.45,
5425, 16146, 423.75, 6.45,
5436, 16146, 456.25, 6.45,
5447, 16146, 432.50, 6.46,
5458, 16163, 433.75, 6.45,
5470, 16094, 442.50, 6.46,
5482, 16163, 433.75, 6.46,
5493, 16146, 443.75, 6.45,
5505, 16163, 433.75, 6.44,
5517, 16181, 442.50, 6.44,
5528, 16163, 431.25, 6.45,
5540, 16163, 450.00, 6.45,
5552, 16181, 428.75, 6.44,
5564, 16163, 430.00, 6.45,
5575, 16181, 441.25, 6.44,
5587, 16198, 436.25, 6.45,
5599, 16181, 447.50, 6.45,
5611, 16198, 445.00, 6.44,
5622, 16198, 447.50, 6.45,
5634, 16216, 440.00, 6.45,
5646, 16216, 432.50, 6.45,
5657, 16216, 432.50, 6.46,
5669, 16216, 443.75, 6.46,
5681, 16216, 437.50, 6.46,
5693, 16233, 431.25, 6.45,
5704, 16198, 451.25, 6.45,
5715, 16304, 446.25, 6.45,
5726, 16233, 432.50, 6.45,
5737, 16233, 427.50, 6.45,
5748, 16198, 440.00, 6.46,
5760, 16233, 428.75, 6.45,
5771, 16251, 432.50, 6.45,
5782, 16181, 432.50, 6.45,
5793, 16251, 432.50, 6.45,
5804, 16233, 426.25, 6.45,
5815, 16233, 442.50, 6.45,
5826, 16233, 421.25, 6.45,
5838, 16251, 431.25, 6.45,
5850, 16216, 436.25, 6.44,
5861, 16233, 423.75, 6.44,
5873, 16251, 433.75, 6.45,
5884, 16216, 431.25, 6.46,
5895, 16233, 425.00, 6.45,
5906, 16233, 438.75, 6.45,
5917, 16233, 436.25, 6.45,
5928, 16251, 426.25, 6.45,
5939, 16198, 432.50, 6.44,
5950, 16251, 436.25, 6.44,
5961, 16233, 428.75, 6.44,
5972, 16251, 432.50, 6.44,
5984, 16251, 440.00, 6.46,
5995, 16251, 425.00, 6.45,
6007, 16251, 428.75, 6.45,
6019, 16251, 432.50, 6.43,
6030, 16251, 427.50, 6.44,
6042, 16251, 420.00, 6.45,
6053, 16268, 426.25, 6.44,
6064, 16286, 422.50, 6.42,
6075, 16268, 411.25, 6.44,
6086, 16268, 411.25, 6.44,
6097, 16251, 397.50, 6.44,
6108, 16233, 382.50, 6.46,
6119, 16198, 400.00, 6.46,
6130, 16233, 398.75, 6.44,
6141, 16198, 403.75, 6.44,
6153, 16059, 427.50, 6.44,
6165, 15657, 441.25, 6.43,
6176, 15259, 475.00, 6.42,
6188, 14985, 457.50, 6.39,
6200, 14534, 505.00, 6.38,
6211, 13953, 546.25, 6.34,
6223, 13392, 570.00, 6.36,
6235, 12987, 578.75, 6.33,
6247, 11169, 856.25, 6.21,
6258, 10273, 1003.75, 6.13, 72.64
6269, 10402, 973.75, 6.13,
6280, 10467, 962.50, 6.12,
6291, 10578, 962.50, 6.13,
6302, 10699, 965.00, 6.15,
6315, 10814, 941.25, 6.16,
6326, 10924, 935.00, 6.17,
6338, 11078, 937.50, 6.14,
6349, 11160, 917.50, 6.15,
6360, 11278, 902.50, 6.14,
6371, 11363, 887.50, 6.18,
6382, 11459, 867.50, 6.20,
6393, 11547, 868.75, 6.18,
6404, 11636, 852.50, 6.18,
6415, 11709, 845.00, 6.23,
6426, 11820, 807.50, 6.21,
6437, 11895, 815.00, 6.20,
6448, 11971, 771.25, 6.23,
6459, 12019, 793.75, 6.25,
6470, 12087, 746.25, 6.23,
6481, 12185, 746.25, 6.26,
6492, 12244, 760.00, 6.21,
6503, 12305, 778.75, 6.22,
6514, 12376, 763.75, 6.24,
6525, 12458, 756.25, 6.23,
6537, 12520, 748.75, 6.25,
6549, 12605, 730.00, 6.24,
6560, 12658, 741.25, 6.23,
6571, 12701, 727.50, 6.25,
6582, 12787, 750.00, 6.24,
6593, 12842, 733.75, 6.25,
6604, 12919, 723.75, 6.26,
6615, 12987, 702.50, 6.25,
6626, 13009, 727.50, 6.26,
6637, 13089, 716.25, 6.27,
6648, 13134, 702.50, 6.26,
6659, 13204, 722.50, 6.28,
6670, 13239, 706.25, 6.27,
6681, 13297, 721.25, 6.30,
6692, 13333, 692.50, 6.27,
6703, 13392, 673.75, 6.28,
6714, 13452, 681.25, 6.28,
6725, 13501, 693.75, 6.30,
6736, 13562, 673.75, 6.28,
6748, 13611, 665.00, 6.30,
6760, 13623, 677.50, 6.29,
6771, 13723, 667.50, 6.32,
6784, 13748, 663.75, 6.29,
6796, 13774, 660.00, 6.30,
6807, 13876, 653.75, 6.32,
6818, 13901, 658.75, 6.30,
6829, 13966, 655.00, 6.31,
6840, 14005, 652.50, 6.32,
6851, 13992, 622.50, 6.32,
6862, 14084, 618.75, 6.31,
6873, 14097, 635.00, 6.34,
6884, 14164, 631.25, 6.31,
6895, 14218, 603.75, 6.32,
6906, 14218, 612.50, 6.31,
6918, 14258, 608.75, 6.34,
6930, 14312, 613.75, 6.34,
6941, 14367, 588.75, 6.33,
6953, 14285, 597.50, 6.32,
6965, 14409, 603.75, 6.33,
6977, 14450, 588.75, 6.33,
6988, 14478, 577.50, 6.33,
6999, 14506, 600.00, 6.33,
7010, 14563, 576.25, 6.34,
7021, 14563, 577.50, 6.36,
7032, 14605, 578.75, 6.36,
7043, 14619, 587.50, 6.35,
7054, 14648, 570.00, 6.36,
7065, 14705, 578.75, 6.35,
7076, 14705, 562.50, 6.35,
7088, 14734, 580.00, 6.35,
7100, 14763, 577.50, 6.35,
7111, 14778, 555.00, 6.34,
7123, 14807, 548.75, 6.36,
7135, 14836, 561.25, 6.35,
7147, 14851, 547.50, 6.36,
7158, 14866, 553.75, 6.34,
7169, 14895, 540.00, 6.34,
7180, 14910, 538.75, 6.36,
7191, 14940, 541.25, 6.35,
7202, 14970, 526.25, 6.36,
7213, 14985, 526.25, 6.36,
7224, 15000, 523.75, 6.37,
7235, 15015, 532.50, 6.38,
7246, 14985, 520.00, 6.36,
7258, 15045, 517.50, 6.37,
7270, 15075, 520.00, 6.36,
7281, 15075, 526.25, 6.37,
7293, 15090, 517.50, 6.37,
7305, 15120, 523.75, 6.38,
7316, 15090, 517.50, 6.38,
7328, 15151, 511.25, 6.37,
7340, 15182, 507.50, 6.37,
7352, 15151, 497.50, 6.39,
7363, 15228, 517.50, 6.38,
7375, 15212, 507.50, 6.39,
7387, 15243, 501.25, 6.37,
7399, 15259, 495.00, 6.37,
7410, 15274, 507.50, 6.39,
7421, 15274, 506.25, 6.39,
7432, 15306, 516.25, 6.39,
7443, 15306, 507.50, 6.39,
7454, 15337, 502.50, 6.38,
7465, 15353, 498.75, 6.39,
7476, 15353, 510.00, 6.39,
7487, 15368, 495.00, 6.38,
7498, 15384, 491.25, 6.37,
7510, 15368, 492.50, 6.40,
7521, 15353, 512.50, 6.40,
7533, 15432, 500.00, 6.39,
7544, 15432, 492.50, 6.39,
7555, 15447, 495.00, 6.39,
7566, 15511, 510.00, 6.40,
7577, 15495, 491.25, 6.38,
7588, 15544, 497.50, 6.39,
7599, 15511, 501.25, 6.39,
7610, 15495, 486.25, 6.38,
7621, 15560, 485.00, 6.37,
7632, 15576, 495.00, 6.39,
7644, 15576, 486.25, 6.39,
7656, 15608, 475.00, 6.39,
7667, 15608, 493.75, 6.40,
7680, 15625, 482.50, 6.40,
7691, 15641, 477.50, 6.40,
7703, 15657, 471.25, 6.41,
7714, 15673, 491.25, 6.40,
7726, 15673, 476.25, 6.40,
7738, 15673, 471.25, 6.41,
7749, 15641, 466.25, 6.40,
7761, 15706, 473.75, 6.41,
7773, 15641, 470.00, 6.41,
7785, 15723, 458.75, 6.41,
7796, 15723, 466.25, 6.41,
7809, 15739, 470.00, 6.40,
7820, 15739, 491.25, 6.41,
7831, 15756, 475.00, 6.41,
7843, 15756, 472.50, 6.40,
7855, 15723, 470.00, 6.39,
7866, 15789, 478.75, 6.41,
7878, 15806, 480.00, 6.40,
7889, 15789, 488.75, 6.39,
7901, 15822, 478.75, 6.40,
7913, 15856, 466.25, 6.39,
7924, 15856, 477.50, 6.40,
7937, 15873, 468.75, 6.42,
7948, 15889, 485.00, 6.42,
7960, 15906, 481.25, 6.41,
7971, 15923, 468.75, 6.42,
7983, 15906, 457.50, 6.42,
7995, 15923, 478.75, 6.42,
8006, 15923, 471.25, 6.41,
8018, 15940, 462.50, 6.43,
8030, 15940, 455.00, 6.42,
8041, 15940, 468.75, 6.42,
8053, 15940, 452.50, 6.42,
8065, 15940, 462.50, 6.41,
8077, 15974, 448.75, 6.42,
8088, 15957, 456.25, 6.42,
8100, 15957, 452.50, 6.42,
8112, 15940, 451.25, 6.43,
8124, 15974, 448.75, 6.42,
8135, 15974, 450.00, 6.42,
8146, 15940, 445.00, 6.42,
8157, 15991, 452.50, 6.42,
8168, 15991, 448.75, 6.42,
8179, 15991, 452.50, 6.42,
8190, 16008, 453.75, 6.42,
8201, 16008, 457.50, 6.41,
8212, 16008, 447.50, 6.42,
8223, 16008, 455.00, 6.43,
8235, 15906, 463.75, 6.42,
8246, 16025, 461.25, 6.42,
8258, 16059, 458.75, 6.42,
8269, 16042, 456.25, 6.42,
8281, 16042, 467.50, 6.41,
8293, 16042, 457.50, 6.41,
8304, 15991, 457.50, 6.41,
8315, 16059, 453.75, 6.43,
8326, 16077, 455.00, 6.42,
8337, 16077, 452.50, 6.41,
8348, 16094, 457.50, 6.41,
8359, 16094, 458.75, 6.41,
8370, 16094, 456.25, 6.41,
8381, 16111, 447.50, 6.42,
8392, 16111, 463.75, 6.41,
8403, 16129, 466.25, 6.41,
8414, 16129, 450.00, 6.42,
8426, 16146, 467.50, 6.42,
8437, 16111, 451.25, 6.41,
8448, 16146, 446.25, 6.41,
8459, 16146, 443.75, 6.42,
8470, 16163, 440.00, 6.42,
8481, 16146, 445.00, 6.42,
8492, 16146, 445.00, 6.42,
8503, 16163, 437.50, 6.44,
8514, 16163, 451.25, 6.43,
8525, 16146, 448.75, 6.43,
8537, 16181, 453.75, 6.42,
8549, 16146, 445.00, 6.43,
8560, 16181, 446.25, 6.43,
8571, 16111, 435.00, 6.42,
8582, 16181, 436.25, 6.43,
8593, 16181, 431.25, 6.43,
8604, 16181, 430.00, 6.44,
8615, 16163, 436.25, 6.43,
8626, 16198, 433.75, 6.43,
8637, 16181, 446.25, 6.43,
8648, 16198, 465.00, 6.43,
8659, 16198, 431.25, 6.43,
8671, 16198, 446.25, 6.43,
8683, 16198, 431.25, 6.43,
8694, 16216, 432.50, 6.44,
8706, 16233, 448.75, 6.43,
8718, 16216, 436.25, 6.44,
8729, 16216, 440.00, 6.44,
8741, 16216, 442.50, 6.43,
8753, 16216, 430.00, 6.44,
8765, 16216, 436.25, 6.44,
8776, 16216, 441.25, 6.43,
8787, 16181, 430.00, 6.43,
8798, 16268, 438.75, 6.44,
8809, 16216, 428.75, 6.44,
8820, 16216, 425.00, 6.43,
8832, 16216, 438.75, 6.45,
8843, 16198, 428.75, 6.44,
8854, 16216, 430.00, 6.44,
8865, 16181, 430.00, 6.44,
8876, 16216, 451.25, 6.43,
8887, 16163, 430.00, 6.43,
8899, 16146, 438.75, 6.43,
8910, 16216, 445.00, 6.42,
8921, 16233, 436.25, 6.42,
8932, 16233, 441.25, 6.43,
8943, 16216, 436.25, 6.43,
8954, 16233, 438.75, 6.43,
8965, 16251, 442.50, 6.43,
8976, 16251, 430.00, 6.42,
8987, 16251, 426.25, 6.44,
8998, 16251, 446.25, 6.43,
9010, 16216, 371.25, 6.65,
9021, 16163, 0.00, 6.66,
9033, 16094, 0.00, 6.66,
9046, 16008, 0.00, 6.66,
9058, 15957, 0.00, 6.66,
9070, 15906, 0.00, 6.66,
9082, 15822, 0.00, 6.66,
9093, 15789, 0.00, 6.66,
9104, 15739, 0.00, 6.66,
9115, 15657, 1.25, 6.66,
9126, 15576, 0.00, 6.66,
9138, 15511, 0.00, 6.66,
9150, 15463, 0.00, 6.67,
9162, 15400, 0.00, 6.67,
9175, 15306, 0.00, 6.67,
9187, 15228, 0.00, 6.67,
9199, 15197, 0.00, 6.67,
9211, 15136, 0.00, 6.67,
9222, 15060, 0.00, 6.67,
9233, 15000, 0.00, 6.67,
9244, 14925, 0.00, 6.67,
9255, 14851, 0.00, 6.67,
9267, 14822, 0.00, 6.67,
9279, 14778, 0.00, 6.67,
9291, 14648, 0.00, 6.67,
9302, 14634, 0.00, 6.67,
9313, 14577, 0.00, 6.67,
9324, 14478, 0.00, 6.67,
9335, 14423, 0.00, 6.67,
9347, 14381, 0.00, 6.67,
9359, 14299, 0.00, 6.67,
9371, 14285, 0.00, 6.67,
9383, 14218, 0.00, 6.67,
9394, 14164, 0.00, 6.67,
9405, 14084, 0.00, 6.67,
9416, 14031, 0.00, 6.67,
