Nitecore 650mAh fuse bipassed
time (ms), rpm, mA, V
2040, 19607, 712.50, 8.07,
2051, 19633, 698.75, 8.07,
2062, 19659, 711.25, 8.07,
2073, 19685, 698.75, 8.07,
2084, 19659, 682.50, 8.07,
2095, 19685, 686.25, 8.09,
2106, 19710, 681.25, 8.07,
2118, 19710, 685.00, 8.07,
2129, 19710, 677.50, 8.07,
2140, 19762, 666.25, 8.08,
2151, 19736, 678.75, 8.08,
2162, 19736, 660.00, 8.08,
2173, 19815, 658.75, 8.08,
2184, 19815, 657.50, 8.08,
2196, 19815, 656.25, 8.08,
2207, 19815, 665.00, 8.09,
2220, 19815, 650.00, 8.09,
2232, 19815, 603.75, 8.10,
2244, 19841, 632.50, 8.10,
2255, 19815, 638.75, 8.09,
2266, 19815, 636.25, 8.09,
2277, 19867, 637.50, 8.09,
2288, 19841, 621.25, 8.09,
2299, 19867, 633.75, 8.09,
2310, 19841, 625.00, 8.09,
2322, 19867, 635.00, 8.10,
2333, 19867, 631.25, 8.09,
2345, 19867, 638.75, 8.09,
2356, 20000, 636.25, 8.09,
2367, 19867, 636.25, 8.09,
2378, 19893, 641.25, 8.09,
2390, 19893, 631.25, 8.08,
2401, 19920, 642.50, 8.08,
2412, 19893, 635.00, 8.09,
2423, 19893, 638.75, 8.09,
2435, 19920, 651.25, 8.09,
2447, 19946, 642.50, 8.09,
2459, 19920, 631.25, 8.08,
2471, 19946, 641.25, 8.09,
2483, 19946, 640.00, 8.09,
2495, 19920, 645.00, 8.09,
2507, 19973, 642.50, 8.09,
2518, 19973, 648.75, 8.10,
2529, 19867, 627.50, 8.09,
2540, 19973, 632.50, 8.09,
2551, 19973, 632.50, 8.08,
2562, 20000, 635.00, 8.09,
2573, 20000, 630.00, 8.09,
2585, 20053, 630.00, 8.09,
2597, 20000, 633.75, 8.09,
2609, 19920, 620.00, 8.09,
2621, 20000, 621.25, 8.10,
2633, 20000, 630.00, 8.10,
2646, 20053, 627.50, 8.09,
2657, 20026, 628.75, 8.10,
2669, 20026, 608.75, 8.09,
2681, 19973, 618.75, 8.10,
2693, 20026, 623.75, 8.09,
2705, 20026, 627.50, 8.09,
2717, 20026, 618.75, 8.09,
2729, 20026, 636.25, 8.09,
2741, 20026, 612.50, 8.09,
2753, 20026, 621.25, 8.09,
2765, 20053, 612.50, 8.09,
2777, 20053, 635.00, 8.10,
2789, 20026, 621.25, 8.09,
2801, 20053, 630.00, 8.09,
2813, 20053, 623.75, 8.09,
2825, 20053, 607.50, 8.10,
2837, 20053, 627.50, 8.09,
2849, 20053, 627.50, 8.09,
2861, 20053, 623.75, 8.09,
2873, 20161, 623.75, 8.10,
2885, 20053, 613.75, 8.09,
2897, 20080, 625.00, 8.09,
2909, 20107, 620.00, 8.09,
2921, 20080, 611.25, 8.09,
2933, 20080, 616.25, 8.10,
2945, 20000, 627.50, 8.09,
2957, 20080, 620.00, 8.10,
2969, 20080, 606.25, 8.09,
2980, 20080, 610.00, 8.10,
2991, 20000, 598.75, 8.10,
3002, 20080, 601.25, 8.09,
3013, 20080, 605.00, 8.10,
3024, 20080, 612.50, 8.09,
3035, 20053, 601.25, 8.09,
3047, 20080, 617.50, 8.09,
3059, 20080, 616.25, 8.09,
3070, 20080, 611.25, 8.10,
3081, 20080, 601.25, 8.09,
3092, 20026, 602.50, 8.10,
3103, 20080, 600.00, 8.09,
3115, 20107, 605.00, 8.10,
3126, 20080, 607.50, 8.10,
3137, 20080, 601.25, 8.10,
3148, 20107, 610.00, 8.10,
3159, 20080, 596.25, 8.10,
3170, 20080, 606.25, 8.10,
3181, 20080, 600.00, 8.09,
3192, 20080, 611.25, 8.10,
3203, 20107, 607.50, 8.10,
3215, 20080, 618.75, 8.10,
3226, 20053, 620.00, 8.09,
3238, 20107, 611.25, 8.10,
3249, 20080, 612.50, 8.10,
3260, 20107, 606.25, 8.10,
3271, 20107, 615.00, 8.09,
3282, 20107, 611.25, 8.10,
3293, 20107, 612.50, 8.10,
3304, 20107, 612.50, 8.10,
3316, 20080, 621.25, 8.10,
3329, 20107, 606.25, 8.10,
3341, 20107, 608.75, 8.10,
3352, 20080, 611.25, 8.10,
3364, 20107, 610.00, 8.09,
3375, 20107, 613.75, 8.09,
3386, 20107, 631.25, 8.10,
3397, 20107, 635.00, 8.10,
3408, 20134, 627.50, 8.09,
3419, 20134, 630.00, 8.09,
3430, 20080, 626.25, 8.10,
3442, 20134, 615.00, 8.10,
3454, 20134, 611.25, 8.09,
3465, 20188, 613.75, 8.10,
3476, 20161, 612.50, 8.09,
3487, 20161, 620.00, 8.10,
3499, 20161, 613.75, 8.10,
3510, 20134, 613.75, 8.09,
3521, 20107, 603.75, 8.10,
3532, 20161, 602.50, 8.09,
3544, 20134, 606.25, 8.10,
3556, 20161, 617.50, 8.09,
3568, 20053, 617.50, 8.10,
3580, 20161, 610.00, 8.10,
3592, 20134, 608.75, 8.09,
3604, 20242, 612.50, 8.10,
3616, 20161, 625.00, 8.09,
3627, 20188, 616.25, 8.10,
3638, 20080, 602.50, 8.10,
3649, 20161, 610.00, 8.10,
3660, 20188, 600.00, 8.09,
3671, 20161, 615.00, 8.09,
3682, 20188, 615.00, 8.10,
3694, 20161, 615.00, 8.09,
3706, 20188, 627.50, 8.10,
