time (ms), rpm, mA, V
2397, 14677, 458.75, 5.91,
2409, 14691, 480.00, 5.91,
2420, 14691, 467.50, 5.91,
2432, 14705, 458.75, 5.90,
2444, 14720, 466.25, 5.91,
2456, 14720, 475.00, 5.91,
2467, 14720, 460.00, 5.91,
2479, 14734, 468.75, 5.91,
2491, 14734, 462.50, 5.91,
2502, 14734, 460.00, 5.92,
2514, 14749, 463.75, 5.91,
2526, 14763, 457.50, 5.91,
2537, 14749, 461.25, 5.91,
2549, 14778, 462.50, 5.92,
2561, 14720, 452.50, 5.91,
2573, 14778, 457.50, 5.92,
2584, 14792, 455.00, 5.91,
2596, 14807, 452.50, 5.92,
2608, 14792, 450.00, 5.91,
2619, 14822, 447.50, 5.92,
2631, 14822, 453.75, 5.92,
2642, 14822, 453.75, 5.92,
2653, 14822, 447.50, 5.92,
2664, 14822, 443.75, 5.93,
2675, 14822, 447.50, 5.92,
2686, 14836, 441.25, 5.93,
2697, 14836, 450.00, 5.93,
2708, 14851, 441.25, 5.92,
2719, 14822, 441.25, 5.92,
2731, 14822, 446.25, 5.93,
2742, 14851, 438.75, 5.93,
2754, 14851, 446.25, 5.93,
2765, 14866, 438.75, 5.93,
2777, 14866, 420.00, 5.93,
2789, 14866, 431.25, 5.93,
2800, 14880, 427.50, 5.93,
2812, 14880, 436.25, 5.93,
2824, 14866, 442.50, 5.92,
2835, 14880, 432.50, 5.92,
2847, 14880, 441.25, 5.93,
2859, 14880, 441.25, 5.93,
2871, 14880, 440.00, 5.93,
2882, 14910, 441.25, 5.92,
2894, 14895, 442.50, 5.93,
2906, 14910, 445.00, 5.92,
2917, 14895, 446.25, 5.92,
2929, 14895, 453.75, 5.92,
2940, 14910, 442.50, 5.92,
2951, 14910, 447.50, 5.92,
2962, 14925, 450.00, 5.92,
2973, 14910, 440.00, 5.92,
2984, 14925, 451.25, 5.92,
2995, 14925, 448.75, 5.92,
3006, 14910, 443.75, 5.92,
3017, 14925, 456.25, 5.92,
3028, 14940, 441.25, 5.92,
3040, 14970, 445.00, 5.93,
3051, 14955, 448.75, 5.93,
3063, 14955, 453.75, 5.92,
3075, 14955, 447.50, 5.92,
3087, 14955, 450.00, 5.92,
3098, 14940, 450.00, 5.92,
3110, 14970, 447.50, 5.92,
3122, 14970, 457.50, 5.93,
3133, 14970, 441.25, 5.92,
3145, 14940, 457.50, 5.92,
3156, 14940, 443.75, 5.93,
3168, 14970, 452.50, 5.92,
3180, 15000, 446.25, 5.92,
3191, 15000, 437.50, 5.92,
3202, 15000, 446.25, 5.93,
3213, 15000, 436.25, 5.92,
3224, 15000, 446.25, 5.93,
3235, 14970, 433.75, 5.93,
3246, 15000, 440.00, 5.93,
3257, 15015, 435.00, 5.92,
3268, 15015, 437.50, 5.93,
3279, 15000, 438.75, 5.92,
3291, 15015, 437.50, 5.92,
3303, 15015, 442.50, 5.93,
3314, 15030, 435.00, 5.92,
3326, 15030, 443.75, 5.93,
3338, 15030, 440.00, 5.92,
3349, 15030, 445.00, 5.93,
3361, 15045, 442.50, 5.92,
3373, 15030, 440.00, 5.93,
3385, 15030, 442.50, 5.92,
3396, 15015, 448.75, 5.92,
3407, 15045, 447.50, 5.92,
3418, 15015, 442.50, 5.92,
3429, 15075, 445.00, 5.92,
3440, 15060, 452.50, 5.93,
3451, 15060, 441.25, 5.92,
3462, 15060, 437.50, 5.93,
3473, 15075, 453.75, 5.93,
3484, 15060, 428.75, 5.93,
3495, 15060, 440.00, 5.93,
3507, 15030, 436.25, 5.93,
3518, 15090, 443.75, 5.93,
3530, 15030, 432.50, 5.93,
3542, 15030, 430.00, 5.93,
3554, 15136, 432.50, 5.93,
3565, 15075, 437.50, 5.93,
3576, 15075, 426.25, 5.93,
3587, 15075, 430.00, 5.93,
3598, 15090, 431.25, 5.93,
3609, 15090, 433.75, 5.93,
3620, 15090, 441.25, 5.93,
3631, 15075, 431.25, 5.93,
3642, 15060, 436.25, 5.93,
3653, 15090, 438.75, 5.93,
3664, 15090, 433.75, 5.93,
3676, 15105, 438.75, 5.92,
3687, 15105, 443.75, 5.93,
3699, 15090, 447.50, 5.93,
3710, 15090, 443.75, 5.93,
3721, 15105, 433.75, 5.93,
3732, 15090, 438.75, 5.93,
3743, 15105, 436.25, 5.92,
3755, 15120, 447.50, 5.93,
3766, 15120, 435.00, 5.92,
3777, 15075, 440.00, 5.93,
3788, 15120, 438.75, 5.93,
3799, 15151, 423.75, 5.93,
3810, 15090, 438.75, 5.93,
3821, 15015, 423.75, 5.93,
3832, 15120, 441.25, 5.93,
3843, 15120, 426.25, 5.93,
3854, 15136, 432.50, 5.94,
3865, 15120, 426.25, 5.93,
3876, 15120, 423.75, 5.93,
3887, 15120, 431.25, 5.93,
3898, 15120, 427.50, 5.93,
3909, 15120, 426.25, 5.93,
3920, 15090, 433.75, 5.94,
3932, 15120, 427.50, 5.93,
3943, 15105, 428.75, 5.93,
3954, 15105, 436.25, 5.93,
3966, 15151, 437.50, 5.93,
3978, 15151, 431.25, 5.92,
3990, 15182, 437.50, 5.93,
4001, 15136, 436.25, 5.93,
4012, 15136, 443.75, 5.93,
4023, 15151, 432.50, 5.93,
4034, 15136, 442.50, 5.92,
4045, 15151, 436.25, 5.92,
4056, 15166, 446.25, 5.93,
4067, 15105, 437.50, 5.92,
4078, 15120, 438.75, 5.93,
4089, 15136, 441.25, 5.92,
4101, 15151, 436.25, 5.93,
4112, 15166, 438.75, 5.93,
