Found INA260 chip
time (ms), rpm, mA, V
2034, 14619, 597.50, 6.35,
2045, 14634, 592.50, 6.32,
2056, 14619, 591.25, 6.35,
2067, 14691, 602.50, 6.35,
2078, 14720, 575.00, 6.34,
2089, 14705, 583.75, 6.36,
2101, 14749, 598.75, 6.34,
2113, 14778, 561.25, 6.37,
2124, 14807, 572.50, 6.36,
2135, 14792, 588.75, 6.36,
2146, 14836, 565.00, 6.35,
2157, 14866, 585.00, 6.35,
2168, 14880, 550.00, 6.37,
2179, 14895, 556.25, 6.36,
2190, 14925, 577.50, 6.35,
2201, 14955, 565.00, 6.38,
2212, 14955, 566.25, 6.37,
2224, 14985, 563.75, 6.36,
2236, 14970, 536.25, 6.37,
2247, 15015, 572.50, 6.37,
2259, 14985, 545.00, 6.38,
2271, 15045, 565.00, 6.37,
2283, 15045, 546.25, 6.37,
2294, 15090, 552.50, 6.37,
2306, 15105, 537.50, 6.39,
2318, 15120, 551.25, 6.36,
2329, 15166, 543.75, 6.37,
2341, 15166, 557.50, 6.37,
2353, 15182, 523.75, 6.37,
2365, 15197, 542.50, 6.38,
2376, 15212, 533.75, 6.38,
2388, 15212, 525.00, 6.39,
2400, 15243, 510.00, 6.38,
2412, 15243, 533.75, 6.39,
2423, 15274, 548.75, 6.40,
2435, 15306, 527.50, 6.37,
2447, 15306, 532.50, 6.38,
2459, 15321, 527.50, 6.37,
2470, 15337, 516.25, 6.39,
2482, 15368, 502.50, 6.38,
2494, 15353, 508.75, 6.40,
2505, 15368, 505.00, 6.38,
2518, 15368, 497.50, 6.38,
2529, 15400, 508.75, 6.39,
2541, 15432, 510.00, 6.39,
2552, 15384, 500.00, 6.40,
2563, 15432, 525.00, 6.38,
2574, 15479, 518.75, 6.38,
2585, 15463, 511.25, 6.39,
2596, 15495, 503.75, 6.39,
2607, 15447, 491.25, 6.40,
2618, 15511, 500.00, 6.39,
2629, 15447, 505.00, 6.40,
2640, 15511, 507.50, 6.39,
2652, 15495, 492.50, 6.39,
2664, 15544, 483.75, 6.40,
2675, 15544, 505.00, 6.39,
2688, 15576, 510.00, 6.39,
2699, 15592, 502.50, 6.39,
2711, 15592, 501.25, 6.40,
2722, 15608, 485.00, 6.38,
2733, 15608, 512.50, 6.39,
2744, 15576, 493.75, 6.39,
2755, 15625, 485.00, 6.40,
2766, 15641, 483.75, 6.40,
2777, 15641, 483.75, 6.40,
2788, 15657, 490.00, 6.39,
2799, 15673, 485.00, 6.39,
2810, 15690, 500.00, 6.40,
2821, 15706, 487.50, 6.40,
2832, 15706, 478.75, 6.39,
2843, 15723, 488.75, 6.40,
2854, 15723, 476.25, 6.40,
2865, 15690, 506.25, 6.40,
2876, 15690, 483.75, 6.42,
2887, 15739, 468.75, 6.41,
2898, 15756, 475.00, 6.41,
2910, 15756, 463.75, 6.40,
2922, 15756, 470.00, 6.41,
2933, 15772, 482.50, 6.41,
2945, 15789, 467.50, 6.39,
2957, 15806, 483.75, 6.39,
2968, 15822, 490.00, 6.41,
2980, 15822, 467.50, 6.40,
2992, 15789, 470.00, 6.41,
