time (ms), rpm, mA, V
2370, 14005, 438.75, 5.46,
2382, 14018, 446.25, 5.46,
2394, 14084, 442.50, 5.46,
2406, 14031, 427.50, 5.46,
2417, 14005, 431.25, 5.46,
2428, 14031, 431.25, 5.45,
2439, 14044, 433.75, 5.46,
2450, 14044, 417.50, 5.46,
2461, 14058, 428.75, 5.46,
2472, 14084, 427.50, 5.46,
2483, 14058, 435.00, 5.46,
2494, 14071, 440.00, 5.46,
2505, 14084, 438.75, 5.46,
2516, 14044, 435.00, 5.46,
2527, 14097, 435.00, 5.46,
2538, 14071, 430.00, 5.46,
2549, 14097, 431.25, 5.47,
2560, 14111, 430.00, 5.46,
2571, 14111, 416.25, 5.46,
2582, 14111, 426.25, 5.46,
2593, 14124, 426.25, 5.46,
2605, 14124, 428.75, 5.46,
2616, 14137, 432.50, 5.46,
2628, 14150, 438.75, 5.46,
2639, 14097, 426.25, 5.47,
2650, 14150, 430.00, 5.46,
2661, 14164, 413.75, 5.46,
2672, 14164, 410.00, 5.46,
2683, 14164, 427.50, 5.46,
2694, 14164, 423.75, 5.46,
2705, 14137, 428.75, 5.46,
2716, 14191, 421.25, 5.47,
2727, 14191, 431.25, 5.47,
2738, 14177, 417.50, 5.46,
2749, 14177, 416.25, 5.46,
2760, 14177, 412.50, 5.46,
2771, 14164, 422.50, 5.46,
2782, 14177, 425.00, 5.46,
2793, 14191, 420.00, 5.46,
2804, 14191, 428.75, 5.47,
2816, 14191, 416.25, 5.46,
2827, 14204, 428.75, 5.47,
2839, 14204, 407.50, 5.46,
2850, 14218, 415.00, 5.46,
2861, 14204, 420.00, 5.46,
2872, 14218, 411.25, 5.46,
2883, 14218, 431.25, 5.47,
2894, 14231, 425.00, 5.46,
2905, 14231, 412.50, 5.46,
2916, 14231, 405.00, 5.46,
2927, 14191, 402.50, 5.46,
2938, 14231, 420.00, 5.46,
2950, 14191, 416.25, 5.46,
2961, 14231, 423.75, 5.47,
2973, 14164, 420.00, 5.47,
2984, 14245, 406.25, 5.46,
2995, 14204, 412.50, 5.46,
3006, 14245, 410.00, 5.46,
3017, 14258, 411.25, 5.46,
3028, 14231, 426.25, 5.46,
3039, 14258, 416.25, 5.46,
3050, 14245, 417.50, 5.47,
3061, 14258, 400.00, 5.46,
3073, 14258, 420.00, 5.46,
3084, 14272, 418.75, 5.46,
3096, 14272, 422.50, 5.46,
3107, 14258, 420.00, 5.47,
3118, 14272, 411.25, 5.46,
3129, 14272, 401.25, 5.46,
3140, 14218, 411.25, 5.46,
3151, 14245, 416.25, 5.46,
3162, 14231, 413.75, 5.47,
3173, 14272, 410.00, 5.46,
3184, 14285, 412.50, 5.47,
3195, 14285, 395.00, 5.46,
3207, 14272, 401.25, 5.47,
3218, 14285, 412.50, 5.46,
3230, 14218, 418.75, 5.47,
3241, 14285, 411.25, 5.47,
3252, 14231, 415.00, 5.46,
3263, 14245, 392.50, 5.47,
3274, 14258, 395.00, 5.46,
3286, 14285, 411.25, 5.47,
3297, 14285, 413.75, 5.47,
3308, 14231, 411.25, 5.46,
3319, 14299, 412.50, 5.46,
3330, 14285, 385.00, 5.46,
3341, 14285, 402.50, 5.46,
3353, 14285, 407.50, 5.47,
3364, 14299, 412.50, 5.47,
3376, 14285, 420.00, 5.46,
3388, 14285, 402.50, 5.46,
3400, 14285, 393.75, 5.46,
3411, 14299, 407.50, 5.46,
3423, 14258, 412.50, 5.47,
3435, 14299, 425.00, 5.47,
3446, 14299, 413.75, 5.46,
3457, 14299, 390.00, 5.47,
3468, 14258, 398.75, 5.46,
3479, 14299, 417.50, 5.47,
3490, 14299, 416.25, 5.46,
3501, 14299, 412.50, 5.46,
3512, 14312, 410.00, 5.47,
3523, 14312, 395.00, 5.46,
3534, 14272, 415.00, 5.46,
3546, 14326, 410.00, 5.46,
3558, 14312, 423.75, 5.47,
3569, 14312, 421.25, 5.47,
3581, 14312, 398.75, 5.46,
3593, 14312, 413.75, 5.46,
3604, 14326, 408.75, 5.46,
3616, 14299, 415.00, 5.47,
3628, 14340, 422.50, 5.46,
3640, 14285, 396.25, 5.46,
3651, 14326, 398.75, 5.46,
3662, 14340, 401.25, 5.46,
3673, 14340, 410.00, 5.47,
3684, 14299, 415.00, 5.46,
3695, 14326, 402.50, 5.47,
3706, 14326, 395.00, 5.46,
3717, 14272, 403.75, 5.47,
3728, 14340, 400.00, 5.47,
3739, 14340, 422.50, 5.46,
3750, 14340, 411.25, 5.47,
3761, 14340, 395.00, 5.46,
3772, 14340, 400.00, 5.46,
3783, 14340, 398.75, 5.46,
3794, 14340, 425.00, 5.47,
3805, 14354, 412.50, 5.47,
3816, 14354, 406.25, 5.46,
3827, 14340, 392.50, 5.46,
3838, 14354, 407.50, 5.47,
3850, 14340, 412.50, 5.47,
3862, 14340, 410.00, 5.47,
3873, 14340, 387.50, 5.46,
3884, 14354, 385.00, 5.46,
3895, 14354, 403.75, 5.46,
3906, 14340, 416.25, 5.47,
3917, 14354, 411.25, 5.47,
3928, 14354, 400.00, 5.46,
3939, 14340, 380.00, 5.47,
3950, 14354, 406.25, 5.46,
3961, 14354, 411.25, 5.47,
3973, 14354, 421.25, 5.46,
3985, 14340, 407.50, 5.47,
3996, 14340, 375.00, 5.46,
4008, 14326, 402.50, 5.46,
4020, 14285, 411.25, 5.47,
4032, 14340, 406.25, 5.46,
4043, 14340, 411.25, 5.47,
4054, 14340, 383.75, 5.46,
