time (ms), rpm, mA, V
2566, 15641, 498.75, 6.39,
2578, 15657, 498.75, 6.37,
2589, 15625, 486.25, 6.38,
2600, 15673, 481.25, 6.38,
2611, 15690, 481.25, 6.39,
2622, 15706, 487.50, 6.38,
2633, 15723, 491.25, 6.39,
2644, 15723, 498.75, 6.39,
2655, 15723, 492.50, 6.38,
2666, 15739, 485.00, 6.38,
2677, 15739, 465.00, 6.39,
2689, 15723, 497.50, 6.37,
2701, 15772, 505.00, 6.38,
2712, 15789, 495.00, 6.37,
2723, 15806, 496.25, 6.38,
2734, 15756, 480.00, 6.39,
2745, 15806, 473.75, 6.39,
2756, 15839, 476.25, 6.39,
2767, 15822, 493.75, 6.39,
2778, 15839, 492.50, 6.39,
2789, 15839, 468.75, 6.39,
2800, 15839, 476.25, 6.38,
2811, 15856, 498.75, 6.38,
2823, 15873, 473.75, 6.39,
2835, 15889, 488.75, 6.38,
2846, 15873, 481.25, 6.39,
2859, 15856, 482.50, 6.39,
2870, 15889, 471.25, 6.40,
2882, 15906, 491.25, 6.39,
2893, 15873, 472.50, 6.39,
2904, 15923, 468.75, 6.39,
2915, 15923, 478.75, 6.40,
2926, 15906, 478.75, 6.39,
2937, 15940, 485.00, 6.40,
2948, 15957, 463.75, 6.40,
2959, 15940, 472.50, 6.39,
2970, 15923, 478.75, 6.39,
2981, 15889, 475.00, 6.39,
2993, 15974, 463.75, 6.38,
3005, 15974, 471.25, 6.38,
3016, 15974, 473.75, 6.39,
3027, 15991, 461.25, 6.40,
3038, 15991, 458.75, 6.40,
3049, 15991, 462.50, 6.39,
3060, 15991, 461.25, 6.40,
3072, 16008, 468.75, 6.39,
3083, 16008, 473.75, 6.39,
3094, 16008, 461.25, 6.40,
3105, 16025, 470.00, 6.39,
3116, 16008, 466.25, 6.39,
3128, 16025, 461.25, 6.39,
3139, 15974, 458.75, 6.40,
3150, 16042, 475.00, 6.38,
3161, 16042, 460.00, 6.40,
3172, 16042, 466.25, 6.38,
3183, 16059, 461.25, 6.39,
3194, 16008, 466.25, 6.39,
3205, 16059, 462.50, 6.39,
3216, 16077, 462.50, 6.38,
3227, 16094, 465.00, 6.40,
3238, 16077, 462.50, 6.39,
3250, 16077, 471.25, 6.39,
3262, 16077, 451.25, 6.40,
3273, 16094, 461.25, 6.39,
3284, 16094, 461.25, 6.39,
3295, 16094, 451.25, 6.40,
3306, 16094, 463.75, 6.39,
3317, 16111, 461.25, 6.39,
3328, 16111, 458.75, 6.40,
3339, 16111, 452.50, 6.40,
3350, 16111, 455.00, 6.40,
3361, 16129, 451.25, 6.39,
3373, 16146, 461.25, 6.40,
3384, 16077, 458.75, 6.40,
3396, 16129, 450.00, 6.39,
3407, 16129, 461.25, 6.39,
3418, 16146, 462.50, 6.39,
3429, 16129, 470.00, 6.40,
3440, 16129, 463.75, 6.38,
3451, 16146, 458.75, 6.41,
3462, 16146, 455.00, 6.39,
3473, 16181, 462.50, 6.39,
